ID,IDADE,SALARIO_ANUAL,SITUCAO_MORADIA,ANOS_EMPREGO,MOTIVO_EMPRESTIMO,RANKING_EMPRESTIMO,VALOR_SOLICITADO,TAXA_DE_JURO,RISCO_INADIMP,EMP_VS_RENDA,HISTORICO_INADIMP,ANOS_DE_CREDITO
zCdM74Pg-wS2UN5uz5gn2-LLr5RNQnTqpr-qYSX,23,51840,Alugada,1,"Pagamento de débitos",D,12000,15.95,1,0.23,S,3
zCfCPI7l-0hSYPZ8F74DR-ixh196W1K8Nc-q9E0,39,68000,Alugada,0,"Melhora do lar",A,2500,7.88,0,0.04,N,12
ZcHaNaIY-8ITMxNBmmyfL-SwjWwTsWpEGR-TYnO,29,54000,Hipotecada,2,Educativo,C,2500,13.49,0,0.05,S,9
ZCIBgig9-xiNXkKBE5Xrr-X6A3PuBa12lq-h5Ms,29,19200,Alugada,4,"Pagamento de débitos",B,4000,10.37,1,0.21,N,6
ZciGAj68-TQgUB6LKqGw3-M7o53yHhWhrM-EaIu,22,21120,Hipotecada,3,"Pagamento de débitos",D,1625,16.89,1,0.08,S,3
ZcKC2wCv-t3PoMNguZA2k-jUphznxKiYef-CGWC,28,32500,Hipotecada,12,Educativo,A,5000,7.14,0,0.15,N,7
ZClcp7w4-9p7aECCXGTvP-ZMHnlffhqtjZ-XnpS,27,20000,Alugada,1,Educativo,C,6000,13.11,0,0.3,S,5
zCLGf03v-YY7BxgeQg8ws-roYLbprnOySY-HnYJ,25,175000,Alugada,2,Pessoal,A,25000,8.9,0,0.14,N,2
ZCLtsysD-fEmHAdy2siti-X14xr7J7P3SY-q7qO,32,74500,Alugada,1,Empreendimento,A,11500,7.05,0,0.15,N,8
ZcMAgwk7-xeKKlxoFU8xD-AqwTDwiXrZlk-ZnJr,27,147884,Hipotecada,4,"Melhora do lar",B,4500,11.49,0,0.03,N,5
ZCN82CSJ-n2YCHM1StFeH-08oOtAINIM2v-1MOH,35,20000,Alugada,4,Educativo,D,6000,15.99,0,0.3,N,5
zcpPFPR0-mYCQFOrfea3a-0tNjiY7nRhsY-04DA,23,14400,Alugada,0,"Pagamento de débitos",B,4000,10.74,1,0.28,N,3
Zcpx0H0i-HWqEDYDj7Hv2-1zKjJTQfm73A-60e2,29,40000,Hipotecada,9,Educativo,C,1400,14.26,0,0.04,S,5
zcQpmlNS-Oe0tUc82IxKI-wuTOnUTftnSI-SWTC,25,180000,Hipotecada,3,Empreendimento,B,9950,11.26,0,0.06,N,2
zcQUI3j8-ZMHQSnNEsvjA-7OvGyqvuQXbQ-ARfA,21,18000,Alugada,2,"Melhora do lar",C,5800,14.72,1,0.32,S,2
zCR5X35c-MdALwwj1UCDQ-tQwKSjX1a1pt-ENCE,23,31000,Alugada,1,Pessoal,D,1000,14.96,1,0.03,S,3
zCRIlUtQ-kYl6oEeBJYgT-CN3NtIIeunMC-SPia,23,47496,Alugada,7,Educativo,B,3500,12.69,0,0.07,N,2
ZcuwTNci-H3vzGg80IIri-UhgNKxdPlpAM-bAZv,28,75000,Hipotecada,12,Empreendimento,C,15250,11.34,0,0.2,N,5
ZCvJq7aS-oOQrOQEh9a9j-yg7ZIWemi1KM-qQTu,25,45000,Alugada,2,Educativo,A,11250,9.38,0,0.25,N,4
zcvLEBEd-JHhIEtCzqy1B-QYEL3fcjJLaj-Bkio,30,39996,Hipotecada,8,Médico,C,10000,12.73,0,0.25,N,6
ZCvzPLme-EhN8shxxevas-0qaMotpbp0w1-UE3E,29,45600,Hipotecada,9,Pessoal,A,2000,7.88,0,0.04,N,10
zcxpTvQR-DFaSyvSJ3JZJ-wnTitdl6J5W8-cSQf,30,50000,Alugada,4,"Melhora do lar",E,16000,16.77,1,0.32,N,5
zCzEEar8-WuPf4kxDLWlc-mzNrnsEjoDgl-TolC,30,14400,Própria,0,Médico,D,5000,14.96,1,0.35,N,9
zcZeN2o1-phrLctbvDDqm-a7e4HfPysMp6-fSGo,21,45000,Alugada,3,Educativo,B,10000,10.25,0,0.22,N,2
zD1lBCeU-m4Ef4dH43pb0-FAMysg9vPdWL-ftzH,24,102000,Hipotecada,6,Empreendimento,B,9800,10.36,0,0.1,N,2
zd465Bxw-EaAKZlJnqMEH-ANRRRF7OmXqX-6F15,22,40000,Alugada,0,"Pagamento de débitos",A,2100,6.39,0,0.05,N,2
ZDapsk8H-ib4CuKQIQivY-PZTGzR7y5huv-gHBQ,23,54660,Alugada,6,Médico,B,17000,9.88,1,0.31,N,4
ZdaR1NtJ-vk4cEgha0lbD-Dtd8gu5PCyD2-MnD0,27,76860,Alugada,4,"Pagamento de débitos",A,8000,5.79,0,0.1,N,6
zdB2HIxr-DDuUNzFG3LCI-fjeHLTWFM4yE-ty78,30,28800,Alugada,1,Médico,C,8000,13.22,0,0.28,N,9
zDbdRyqU-gKgkayNTEq1k-WRL7n9lIsKbE-Qbth,32,85000,Alugada,9,Educativo,B,7200,11.58,0,0.08,N,10
zDdqbN2H-TZLxvl7KBFrq-1DjQazIeHdy1-xyXH,26,50200,Alugada,1,Educativo,A,9000,7.66,0,0.18,N,3
zDejeo3r-jWTvC3fDza7W-6USh0mQ11dqJ-Fd3P,29,34000,Alugada,13,Empreendimento,C,2000,14.72,0,0.06,N,5
ZDExNlbs-yrb76qnwTAGS-AvUkUa02MB7F-2W0T,35,70000,Alugada,1,"Melhora do lar",C,10000,13.98,0,0.14,N,7
zDEYCORS-k7tQKXlxfpM4-EwCwmi8W7uQc-lR07,24,38400,Alugada,8,Empreendimento,A,4200,6.76,0,0.11,N,4
zDH0z77N-P2KW2w0nMJKW-7yD6srCf7wg5-BHGc,22,85000,Alugada,1,Educativo,C,12000,12.84,0,0.14,S,4
zDh5PCvc-HGRnFLK5KUH6-yx0Pu1cxL65Z-oSh8,27,118500,Hipotecada,4,"Pagamento de débitos",A,15000,6.91,0,0.13,N,9
ZdHznSDX-hszwsuqo97Qq-sGndinYpTpdR-rfI3,29,83300,Hipotecada,5,Médico,E,5000,16.95,1,0.05,S,6
ZDkgTIGj-kAgi5NLGG9LT-z1Ls8NoNCErw-occX,38,64700,Alugada,5,"Pagamento de débitos",B,20000,11.11,1,0.31,N,13
ZDmhmIyY-7vjmh0aGKOYE-bwQ4gzEtxUEr-t7kg,24,64151,Alugada,0,Empreendimento,B,5000,11.86,0,0.08,N,2
zdNz17j4-XwX4JvcOLg2k-OEFv1pwIh6Ym-miWx,29,34999,Hipotecada,8,"Pagamento de débitos",D,6250,15.95,1,0.18,S,9
zdoaepCR-9J9M0A9EjAd4-I8IdQa0OT11z-e2bm,27,83000,Hipotecada,11,Educativo,A,3500,6.03,0,0.04,N,5
Zdpb1pWD-Lcb9brO9gYM8-pCycggljLpol-bP19,23,36000,Hipotecada,6,Pessoal,C,14000,12.99,0,0.39,N,3
ZdPNGE1O-ocBHWd7oLhbq-QX0zsyY1kdBc-3WFa,26,60000,Hipotecada,6,"Melhora do lar",B,5000,9.99,0,0.08,N,2
ZdpwJbro-n2MKlFjJJgDx-UDOOmEsfi1qS-bjEI,51,84000,Alugada,7,"Melhora do lar",A,12000,7.49,0,0.14,N,23
ZdRglYta-MRbNI5YbvGU8-LbE9wQjdpAf4-BpZk,24,72000,Hipotecada,8,Pessoal,A,5000,6.03,0,0.07,N,4
zDRjz6dQ-f8yK4rwNGoXh-gWiak85wfpec-oPWY,23,68000,Hipotecada,2,"Pagamento de débitos",C,21000,12.84,0,0.31,N,2
ZdthHUIp-gCjbqwkxRgX6-sIOr8ijAy57D-htY2,24,50000,Alugada,7,Empreendimento,B,5000,11.36,0,0.1,N,4
ZDtOxSN0-aE95yAlmtXfG-t2KAyzstWd9z-KZIp,29,65500,Alugada,1,"Pagamento de débitos",B,8800,10.71,0,0.13,N,10
Zdw9ydUX-5uEuoGnxNXSl-MbOCMmm1vROb-AJ4D,38,106000,Hipotecada,4,"Melhora do lar",C,5000,12.99,0,0.05,S,12
zdWC4bXC-7ioI8H9pc4nX-nb9o5U2DRhZh-gZ3o,28,60000,Alugada,4,Médico,D,16000,16.07,1,0.27,S,8
ZDYdWYrj-tdrH0Qm8GeLl-LmoWLhnNfMbr-o1GT,36,92000,Hipotecada,18,"Pagamento de débitos",A,4000,7.29,0,0.04,N,13
ZE0dJUgx-ukvyRCxoWKie-Lukht5GeKFNW-aY1o,25,69000,Alugada,0,"Melhora do lar",E,15000,16.7,1,0.22,S,3
zE3sjcs6-w5m7g9jL3nef-BFlfbYKwDJk0-WRmp,32,86000,Hipotecada,4,Médico,B,10800,12.42,0,0.13,N,7
zE4WIYQI-9OQt26giqn70-sO9NZEx5RGIG-gUCW,22,74000,Hipotecada,6,Médico,A,2500,6.62,0,0.03,N,3
ZE5Tav0K-GXaGq0Pw6Mqs-RpIzsTbyqSXa-Lbji,21,41000,Alugada,5,Educativo,A,7000,5.79,0,0.17,N,3
Ze6DwqRN-aOP6KGzFznF6-kTxPbRpmU8Tm-HsK4,24,72000,Hipotecada,8,"Pagamento de débitos",A,8000,7.88,0,0.11,N,3
ZE706qSW-I4cF73SqN8a0-G4X41LmcZykB-ZXYh,28,80000,Hipotecada,5,"Melhora do lar",C,15000,14.17,0,0.19,N,8
ZE7ASgZZ-ylQl9nCsZAx9-cvYX6jQ0FatN-ZM67,23,75000,Alugada,0,Médico,B,6000,11.48,0,0.08,N,2
ze9LrGT1-KRKJ2JXmOza3-0crAsP7626ty-asDh,23,60000,Alugada,1,Médico,B,3000,10.25,0,0.05,N,4
ZEcpPCgQ-GSU1NW1CI4N0-XXMaIt4pCSEe-ONu4,22,67000,Hipotecada,6,Empreendimento,A,4000,6.76,0,0.06,N,3
zehk00t1-iybviOwOKSHQ-og2v0RxD8qGz-GXID,22,25000,Própria,6,Empreendimento,A,13000,7.88,0,0.52,N,3
ZeHpcRyU-qa0CuwocXbIZ-JPoNcwu6RX2Q-2uu0,35,21340,Alugada,0,Médico,B,8000,11.14,1,0.37,N,6
ZEJqmuxp-iPmiGU3h4sp5-4IRmhzEBlMJg-qwAN,22,52000,Alugada,1,Educativo,C,12000,13.61,0,0.23,S,3
Zek6tjLW-Z5sBtDhIyG5T-5QNf8zkowjh9-gvTu,27,78000,Própria,2,Pessoal,A,15000,8.94,0,0.19,N,7
zELSpS4q-TnXG5vmgtAzI-QexETppUzxlZ-Peih,26,54000,Hipotecada,9,Pessoal,A,10800,7.88,0,0.2,N,3
zELtuOzH-PdZPhjtzrumj-tBwJqlUwCA0E-Mrij,25,45000,Hipotecada,9,"Pagamento de débitos",A,3200,7.74,0,0.07,N,3
zeQcKQvU-0mSKhH8p8ed4-SrGDHg7CQxka-CPX8,36,68848,Alugada,5,Pessoal,B,8000,9.63,0,0.12,N,16
Zew7jR7z-ZYHW2C5sEF4p-lQXPDdS0kPEH-LdWJ,24,57000,Hipotecada,3,Empreendimento,A,5500,8,0,0.1,N,3
ZEwdB4zp-xAhGsCRTFZNC-EDQmgesgKqBl-7urJ,21,37423,Alugada,5,Empreendimento,A,2800,7.88,0,0.07,N,4
ZEXpyqHK-CQWItObWHq6M-J0x53EiJMDMo-DPKt,28,36000,Alugada,0,Médico,C,8000,12.84,0,0.22,N,6
ZEYhFLne-FWHuojIEWJ0x-XM5140y95Mxr-wXKQ,24,425000,Hipotecada,8,Educativo,A,10000,7.88,0,0.02,N,3
zF0UdC2W-lC7LmnlWlzXc-MI5CisazQSyJ-AMGK,29,113000,Hipotecada,5,"Melhora do lar",C,25000,13.16,1,0.22,N,9
zF1bshNZ-FRnjWvOi7bdP-HhRcBlu96Hto-kjNz,36,32004,Alugada,3,Empreendimento,B,5000,10.62,0,0.16,N,15
zf1DiwR0-ajKmh2er7Nrw-cwmrPM9f9kkb-sWyL,33,66000,Alugada,2,Empreendimento,D,6400,14.96,1,0.1,N,6
zf1s7Hvc-t2J7nlIjGa6x-5gcwhmCyzHCf-SzAT,23,42000,Alugada,2,Educativo,A,7000,7.88,0,0.17,N,3
ZF23FQym-6d79rDFGglDh-NDo9HecrxUWG-hTJW,26,66300,Alugada,0,Médico,D,17000,16.77,1,0.22,S,3
zf3qHues-4a2bKnv97UBw-SJ8Q8qBizXzC-MKUG,25,80000,Hipotecada,10,Educativo,D,25000,15.31,0,0.31,N,2
Zf4yZewC-1dOzB31o9g1c-RJn3AeiO9UwE-IbiI,31,128000,Hipotecada,15,"Pagamento de débitos",D,35000,15.99,1,0.27,N,6
zF55BcyB-lMJQGS72DCjI-5L1L7KKf3Kmp-m0eF,34,50004,Alugada,6,Educativo,A,6000,7.88,0,0.12,N,5
Zf5aysoc-LhdpPdEjI2lI-5mqUrkQyWifr-xZDF,27,72000,Hipotecada,8,Empreendimento,C,15250,13.16,0,0.21,S,5
ZfAjoprB-tHWZvQlsRLRZ-b1Ha7pcgwX0M-LWYI,31,114237,Alugada,15,"Melhora do lar",C,17500,14.72,0,0.15,S,6
zFaMnsBR-9qLFTXcETash-N7naThqKnuOL-Rc5N,26,22000,Alugada,9,Médico,D,10000,14.59,1,0.45,S,2
zFBDgkhR-mS1e6MgiFTc1-AFxUBhcqeMXk-ksl5,34,37000,Alugada,2,Educativo,C,6400,13.61,0,0.17,N,9
zFC7uZFj-lj1aETBUk2Eu-XfHydcKsLxIG-0Jzo,26,65000,Hipotecada,10,Educativo,A,5000,7.51,0,0.08,N,2
zFcW66s2-JSOYjeXcAe8n-gY77zTTiXl0g-gH4a,34,24000,Alugada,0,Educativo,B,9000,11.14,1,0.38,N,8
zfeXNLZ6-qYmlRC3CFbIj-745UuaWP3CTX-2hvR,25,49000,Hipotecada,8,Médico,B,18200,11.99,1,0.37,N,4
ZfflnYDo-gI62MS7LNHKL-NJq9BT6UCTds-W2oO,29,148716,Alugada,4,Pessoal,C,24250,13.23,0,0.16,S,9
zfhcWhg9-YOBwcY0FWfrT-TrxnboEnazHy-HDGB,26,71000,Alugada,0,Médico,B,11600,10.99,0,0.16,N,2
ZFhFDrK1-4QLLn3nQlIbI-LHlEwxqcTWrj-Zz6D,22,83004,Hipotecada,6,Educativo,A,24000,7.88,0,0.29,N,2
zfiFFLcv-WfPQlTOmAdzM-ZUDrBUnwaYu8-C4qI,30,45000,Alugada,3,Empreendimento,B,20000,11.86,1,0.44,N,7
zFjhzqSt-ZhkqCaGIcLhM-PNzdpuH8ojXO-vTM7,26,20000,Alugada,9,Educativo,A,6200,5.99,1,0.31,N,4
Zfkq073C-00BrgmvFgyMG-byYiguDL9mUz-mcp8,28,34000,Alugada,4,Pessoal,B,3000,10.65,1,0.09,N,10
zFlauUuL-avOOhzvyJ0sg-rSCezN9H5LRN-5k4G,24,25920,Própria,4,Educativo,D,3250,15.99,0,0.13,S,4
ZfLh4lGu-ei0f62xgtX1x-5cTPYwpUcWNO-iur7,28,30000,Alugada,0,Médico,D,11500,14.46,1,0.38,S,5
zflw0o2I-RCZ3aeGzC7pA-1Jo7YbLCenhx-UXTL,26,120000,Hipotecada,10,"Melhora do lar",C,5600,13.49,0,0.05,S,3
zfM1T2ta-trJPkBkGxHnT-SZhIG6Bd5783-oTOs,23,28872,Própria,7,Empreendimento,B,2000,10.37,0,0.07,N,3
ZfM90ZxI-zJA2ILDq9RbC-Kajb3AbyeuXS-OlYY,24,62000,Hipotecada,8,Empreendimento,E,20000,16.7,0,0.32,N,2
zFOL5JNY-MmB45oJ18hGT-MixZ711H9gYA-ZvKG,21,9000,Alugada,4,"Melhora do lar",C,3000,15.23,1,0.33,N,4
ZFpbClh6-Ha8KRRPPndAJ-YD6T49QpNs9m-8F4F,30,68000,Hipotecada,11,Educativo,B,6000,10.59,0,0.09,N,7
zfsrYgnX-21g2qTSaetiF-HcixWPeToUD9-wuUL,25,95000,Hipotecada,5,"Pagamento de débitos",B,18000,10.99,0,0.19,N,3
ZFSYCywr-GiYbJysRYOCO-NmvvlyknJwfo-NCcS,24,33996,Alugada,1,"Pagamento de débitos",C,7000,13.16,1,0.21,N,3
zFT9PceS-B23z24eJkRvc-1cAsJjR8cw6i-O9Mi,49,115000,Alugada,16,Pessoal,B,10000,10.37,0,0.09,N,17
zFTJ4THj-yUvs0wL9ypKD-P9Bv2Bj7MOF9-zZnH,22,25500,Hipotecada,0,Empreendimento,A,7000,6.99,0,0.27,N,2
ZfvTDSH6-BBqLe77a2kvp-bJspKhQRNPhZ-2jR9,35,86000,Hipotecada,19,Médico,A,20000,6.54,0,0.23,N,10
zfXfBsq8-4OcIMZhcHnba-vTlhUi2keJ7a-dZEO,22,28404,Alugada,7,Educativo,A,3400,8.94,0,0.12,N,3
ZFxg29Hi-BzapbrXEJWmW-3qmfsJGdnuZy-fzDM,24,200000,Alugada,8,Médico,B,12000,12.69,0,0.06,N,2
zFXWmlGU-zrSvagFOrv3l-MbABhZjiDJF8-3bYy,25,50000,Hipotecada,4,Pessoal,A,6000,6.76,0,0.12,N,3
zfYadh5x-EevfdJBHrUiD-z6Fg9su9O6Ya-dBFT,30,81000,Alugada,14,"Pagamento de débitos",B,34000,10.59,1,0.42,N,8
zfyxpmY2-OnXakFGdsDU6-p2X8Guopumjx-ZWOb,30,46000,Própria,14,Pessoal,C,6000,12.68,0,0.13,N,6
zfZsf8PM-yhN27MoCWe9y-5JqJ6MhvsFrN-PWwb,24,53000,Alugada,0,Educativo,B,6000,11.49,0,0.11,N,2
zg15fjiz-9oMk4KbHjlOp-nw7YPgWWlnnc-oCy1,29,68000,Alugada,9,Empreendimento,C,14000,12.61,0,0.21,S,8
ZG51Y9ie-CMFSBQSzqOg0-ugIXQDaiOI7k-FyAR,26,53000,Alugada,5,"Pagamento de débitos",A,10000,8.59,0,0.19,N,4
ZG95vFol-6Q84vvzD9Uvl-ymt84JKCHr1O-jEMp,24,50000,Hipotecada,8,Pessoal,B,8000,10.99,0,0.16,N,3
zG9DfIdn-evb92fStlLTP-qe1lFgUd4135-PTfG,22,57996,Hipotecada,2,Empreendimento,B,2500,12.53,0,0.04,N,3
ZGAdxwG2-1YpNT99ac63W-TeKD6AkMnCui-3goS,35,34000,Alugada,1,Empreendimento,D,1600,14.84,1,0.05,S,6
zGfE1KMG-F9nXQKojahgJ-w3QgsFzNTzwK-KoYW,24,75000,Hipotecada,5,"Melhora do lar",A,12000,5.99,0,0.16,N,4
ZgfO484A-xU62e4I0RtEw-APXnNzq3YhoN-K0ND,33,40056,Hipotecada,5,Empreendimento,B,16750,9.88,0,0.42,N,6
zgGC8pcK-0qy8XAv4x0tq-Mq900ul35kCH-pY3u,26,100000,Hipotecada,11,Pessoal,C,15000,13.99,0,0.15,N,4
zghQpaRL-7Y4dlPo1DfPL-l4Y1Mgtc7x4C-8BsB,30,60000,Própria,7,Empreendimento,D,6000,14.84,0,0.1,S,6
ZGkg4pGy-u3yKZFFofTHv-uY2icN1z3GY1-hEZm,38,94000,Alugada,3,Pessoal,D,5000,15.33,0,0.05,S,16
zGLMI6Gz-N5rHbDDDgRg5-9zw1uQibZPNx-UgEF,22,108000,Alugada,1,Pessoal,D,8000,16.29,1,0.07,S,2
ZGM2fpxF-OnQJoyT9zu7I-wchRCuAgxZp9-rX8U,25,54000,Hipotecada,2,Pessoal,B,4000,11.11,0,0.07,N,3
ZGNdUQfS-Y3admxAMJ1Nm-1UoRX8f1q0Yp-TAeL,22,48000,Alugada,7,Pessoal,B,7200,12.69,0,0.15,N,2
ZGnszyN6-YoOAYaA0pttM-218ojR6knu1Q-XNxI,28,48000,Alugada,4,Empreendimento,D,2000,14.96,0,0.04,N,5
zgOr7He6-UAIKqRGcbRJ3-QGy9xLmcHZTs-QOtl,22,61000,Alugada,3,Médico,B,5000,9.99,0,0.08,N,2
ZGqBePDZ-kZbYJWbENasn-gtQupv7FljvP-FnDj,25,24000,Alugada,9,Pessoal,B,9600,11.71,1,0.4,N,4
zGS4eYPB-WgHZIq5pv0xp-Au9ZeJNAgjgH-x6vS,22,80000,Hipotecada,0,Educativo,B,15000,11.48,0,0.19,N,3
ZGsKLAJr-zOWL2MBACE4P-IHOnRpD9XcRE-q7B5,37,25000,Alugada,5,Médico,D,10000,16.29,1,0.4,N,11
ZGssDwej-ML6cMFneRiAL-1y9zoXaFME7F-Yt5T,31,61104,Hipotecada,3,"Melhora do lar",B,15000,9.25,0,0.25,N,10
ZGWe2Cl9-RokdCyNWEFJK-6Y01l4DcX99l-9AYG,26,145000,Alugada,3,Educativo,C,18500,12.87,0,0.13,S,3
zgwPRvtT-GK5aQDeGGEn2-SREXn5rZ6PrK-kb73,33,45360,Alugada,3,Pessoal,D,5000,15.99,0,0.11,N,6
zgxdPUii-HW8prjYOf8x5-hUD21l33QP1m-eBrG,45,118000,Hipotecada,11,Educativo,C,9600,13.99,1,0.08,S,12
zgyISHwW-RsB6xSg2vxtP-LmuaTC1fIrJm-2wHB,31,95000,Hipotecada,5,"Melhora do lar",B,15000,11.14,0,0.16,N,5
zGZL0wXn-uCTpaNsbpf4Y-U3WqygD9TwJR-rvDO,25,100000,Alugada,3,Educativo,B,12000,9.91,0,0.12,N,2
Zh1Ov9Hn-1ZH0cQ4BSi1f-8X5HO8M4k2hD-jxfz,35,26000,Alugada,3,Pessoal,A,8000,7.9,1,0.31,N,6
zh4SlvuH-ecqtTngpfPBS-QP9XwS9w2RK2-gKTl,26,34000,Hipotecada,4,Pessoal,A,12250,6.91,1,0.36,N,4
zh6USewc-0XoyTl13s5HR-1JAw8l6dlAwD-2j2D,29,25000,Alugada,3,Médico,B,5000,10.95,0,0.2,N,10
zh77oFHw-y8PZb4RmErpE-SsCr7H1HRp5D-GpNR,27,35000,Alugada,3,Médico,B,4800,9.99,0,0.14,N,8
zH7f7cEs-LotJeJX1GASS-9Gz1KwO4F24m-O9bp,46,114440,Hipotecada,0,Educativo,A,3000,8.59,0,0.03,N,17
zH8fMOOi-mxHwBWHEaQT4-gZiEZczG0nHJ-BPRK,25,34000,Alugada,4,Pessoal,A,10000,6.62,1,0.29,N,4
ZH9oCTKo-ozibiRetg4aT-4xF5p4A57tQw-k5q9,26,103200,Hipotecada,8,Pessoal,A,9000,6.76,0,0.09,N,2
ZHaiaIw6-JIIejXXtW0YC-o2oWEFQ7SNpu-YFqP,28,55000,Própria,0,"Pagamento de débitos",D,6700,16.77,0,0.12,S,7
zhb9WNs4-6S0GNhLsxwKZ-rA5HWwa8ody4-fXaO,31,29760,Hipotecada,0,Médico,A,10000,9.63,0,0.34,N,10
zHc5SE7s-HcpejHW4SqBP-xWwFj6kQyLZ4-so90,24,42494,Alugada,7,Empreendimento,B,16000,11.71,1,0.38,N,3
ZhcFfpFN-eDWQaj3BfTgt-4LyPTTPfXGZX-gvzT,45,35000,Alugada,13,"Pagamento de débitos",A,10000,8.49,0,0.29,N,11
zHd431Bz-R3cY2woGcSgM-ztG7kuIWfAG8-m1OG,26,100800,Hipotecada,7,Educativo,B,8000,11.99,0,0.08,N,3
Zhe4Qbvv-hcghrH3qQ2b4-GLBppHL0ijMX-pNt8,27,44000,Própria,4,Pessoal,C,2000,13.35,0,0.05,N,5
zhEG4cUy-hfBNqPPXgicE-Jg0ZYtNb8hb1-pDlp,23,60000,Hipotecada,7,Educativo,A,15000,7.9,0,0.25,N,3
ZHeQ5A8w-A8unUkmqwwgL-mCCnrkLPjrZU-KRKy,28,20000,Alugada,2,"Melhora do lar",C,4000,13.11,1,0.2,N,6
ZHezgivi-cwxqUt0NiaiX-x04LBaLAETop-C1Xm,29,68004,Alugada,2,Educativo,C,2500,12.99,0,0.04,S,9
zHG1040U-BAsdJb3kZcsS-4i5BzoPPIv63-aGvX,26,54996,Alugada,8,Educativo,B,20000,12.18,1,0.36,N,4
ZhGNsafa-Pb6fhN7YONCt-tdYGouEBg21j-DrNi,23,90000,Hipotecada,8,"Pagamento de débitos",B,3600,12.69,0,0.04,N,3
ZhGOE9Kf-geO6oQxAUb85-q9vLRS0AYc5I-I60R,24,38112,Alugada,2,Pessoal,A,6800,7.68,0,0.18,N,3
zHHKjngM-ZYnRtTrRKcmS-2y25mj6HAkAu-EZhO,26,130000,Hipotecada,5,Educativo,D,35000,18.25,0,0.27,N,3
zHitvTO5-CvzToLiMOtvJ-9nhxU59K5Qbz-u8Ov,23,77200,Alugada,1,Educativo,B,3000,9.63,0,0.04,N,2
zhM20o47-v6fqyckKDDUM-qvHKdvLpnHq5-1rJK,29,120000,Hipotecada,3,Médico,C,6250,12.53,0,0.05,S,8
zhMl3J2k-rE2zbSJJic0E-HiHnCFZ8FOon-6XJc,23,92000,Hipotecada,0,Educativo,B,12950,9.96,0,0.14,N,2
ZhmOXbGO-7cB4pDRXBSul-UZbaC8guqW3k-mhcn,25,24000,Alugada,0,Empreendimento,E,7000,16.45,1,0.29,S,2
zhOXPfKv-cSERX7DIGaKz-4mJzoxCC3W8p-NOzU,33,48000,Hipotecada,9,Educativo,A,7500,6.03,0,0.16,N,10
zhr6M4Ty-yhMJTEGs9HRr-WyW6LkkSMQRl-ezEk,29,84000,Alugada,9,"Pagamento de débitos",C,13000,12.53,0,0.15,S,7
ZhRqd4cu-sPURiptUyW5U-BdzBI94Jj1U0-IbOf,24,50004,Própria,2,Empreendimento,B,10000,11.12,0,0.2,N,2
zhRrSIht-JLuvWWHGm5kq-NCbIGGQbtXP6-vSzL,23,50000,Alugada,5,Educativo,E,9200,15.68,0,0.18,N,2
ZHS45w3G-fsuvXXt1RHbF-v5J0wUIWg8bG-Kbue,28,80000,Alugada,12,Educativo,D,35000,15.62,1,0.44,N,10
zhso3YP2-HOzi7AZnN9vi-teu0bCJl0fIP-GIKy,43,32000,Alugada,0,Empreendimento,A,6400,7.49,0,0.2,N,16
ZhsTimTl-LERsevnhraEm-PTCpOdPjzSpj-p1st,23,87000,Hipotecada,0,Pessoal,C,7500,11.28,0,0.09,S,2
ZhWlmSeL-gXrD1Wdm51Z4-7K13N5FR6SgW-U06K,25,44000,Alugada,1,Educativo,D,15000,14.59,1,0.34,N,4
ZhxOCBfd-2wF9ZnFKg1vH-R5W8j5yH0LfP-W57T,33,89004,Alugada,2,Pessoal,F,20000,17.58,1,0.22,S,6
ZHxUvive-HglMEcvzI9si-WG0y76JyScpF-U5hF,31,16000,Alugada,1,Educativo,C,3000,13.85,1,0.19,S,6
ZHYmSJ1G-ePRhr0HxipRL-RS7La2fLlvOl-Fqsr,35,108717,Hipotecada,9,"Pagamento de débitos",A,16000,6.99,0,0.15,N,5
ZHzQu2TD-G72oEAaBHWT4-lDd90gXm6tpC-dK9G,21,40000,Alugada,2,Médico,B,10000,11.71,0,0.25,N,4
zI3BKZdn-Am8rapCTbwej-2jsFwvfc5Z8b-aTJt,40,160000,Hipotecada,3,Educativo,C,12000,14.27,0,0.07,S,17
ZI4AhoHI-huZETLP9M3z4-59AsI3nqhsu5-iG91,25,172000,Hipotecada,9,Educativo,B,12000,11.86,0,0.07,N,4
zi5wPliI-CkzRD8wxgLWt-1g9wLf8kh9KB-9bI4,27,75000,Alugada,7,Empreendimento,B,15000,11.14,0,0.2,N,6
ZI8OJrPR-xhSmK9Jqs8lz-xEMeHMEivL5I-wxAQ,21,29000,Hipotecada,0,Pessoal,B,4200,11.99,0,0.14,N,3
zib1eu0E-XfwaHWi6fh0W-MCM36Zi07c6w-b5af,31,86000,Alugada,0,Pessoal,A,2000,5.99,0,0.02,N,5
ziDIE0Kr-B0hDAanu9Ncc-5KF9hQKT93by-kmyQ,23,34800,Alugada,0,"Melhora do lar",B,7000,11.99,1,0.2,N,3
zIgJBqIn-tZMeS6vRIv7n-Sa2ICwjgvhEN-cYb4,28,60000,Alugada,10,"Melhora do lar",C,10500,15.27,0,0.17,S,6
ZIgq37n4-Pk0DH0sLyAAo-EemWJeqanPtr-Ghdc,33,121000,Hipotecada,0,Educativo,C,17600,13.57,0,0.15,N,5
